Brand,Model,Type,Price_Range,Image_Url,cc_value
Indian,Indian Springfield,Petrol,41.96 Lakh,https://cdn.bikedekho.com/processedimages/indian/springfield/source/springfield68662662b621f.jpg,1890
Indian,Indian 101 Scout,Petrol,15.99 Lakh,https://cdn.bikedekho.com/processedimages/indian/101-scout/source/101-scout68aeb397cdae6.jpg,1250
Indian,Indian Super Scout,Petrol,16.15 Lakh,https://cdn.bikedekho.com/processedimages/indian/super-scout/source/super-scout68aeb1e6dbc04.jpg,1250
Indian,Indian Scout Sixty Limited,Petrol,13.42 Lakh,https://cdn.bikedekho.com/processedimages/indian/scout-sixty-limited/source/scout-sixty-limited68ad649bbd620.jpg,999
Indian,Indian Chieftain,Petrol,37.11 Lakh,https://cdn.bikedekho.com/processedimages/source/6866287ea06fe.jpg,1768
Indian,Indian Challenger,Petrol,36.12 Lakh,https://cdn.bikedekho.com/processedimages/indian/challenger/source/challenger6863a5c116898.jpg,1768
Indian,Indian Chief Dark Horse,Petrol,23.52 Lakh,https://cdn.bikedekho.com/processedimages/indian/chief-dark-horse/source/chief-dark-horse686626ddb5862.jpg,1890
Indian,2024 Indian Springfield,Petrol,32.73 - 33.05 Lakh,https://cdn.bikedekho.com/processedimages/indian/indian-springfield/640X309/indian-springfield62e8a8f0a04be.jpg,1890
Indian,Indian Roadmaster Dark Horse,Petrol,48.49 Lakh,https://cdn.bikedekho.com/processedimages/indian/roadmaster-dark-horse/source/roadmaster-dark-horse68662bf85d99c.jpg,1834
Indian,Indian Roadmaster Limited,Petrol,48.73 Lakh,https://cdn.bikedekho.com/processedimages/indian/roadmaster-limited/source/roadmaster-limited68662c4c95344.jpg,1834
Indian,Indian Scout Classic,Petrol,14.02 Lakh,https://cdn.bikedekho.com/processedimages/indian/scout-classic/source/scout-classic68ae9b8dd7cd6.jpg,1250
Ultraviolette,Ultraviolette F77,Electric,2.99 - 3.99 Lakh,https://cdn.bikedekho.com/processedimages/ultraviolette/f77/source/f7768a816a13cca5.jpg,30000
Ultraviolette,Ultraviolette Tesseract,Electric,1.20 Lakh,https://cdn.bikedekho.com/processedimages/ultraviolette/tesseract/source/tesseract67c81c472a988.jpg,14914
Ultraviolette,Ultraviolette X47 Crossover,Electric,2.49 - 3.49 Lakh,https://cdn.bikedekho.com/processedimages/ultraviolette/concept-x/source/concept-x68d2929995d59.jpg,30000
Ultraviolette,Ultraviolette Shockwave,Electric,1.50 Lakh,https://cdn.bikedekho.com/processedimages/ultraviolette/shockwave/source/shockwave67c82e9dd4774.jpg,10812
Ultraviolette,Ultraviolette F77 SuperStreet,Electric,2.99 - 3.99 Lakh,https://cdn.bikedekho.com/processedimages/ultraviolette/f77-superstreet/source/f77-superstreet6889dbb5d2215.jpg,30000
PURE EV,PURE EV Epluto 7G Max,Electric,1.15 Lakh,https://cdn.bikedekho.com/processedimages/pure-ev/epluto-7g-max/source/epluto-7g-max6520dc8a8aed1.jpg,2200
PURE EV,PURE EV ETrance Neo,Electric,74,999 - 98,999,https://cdn.bikedekho.com/processedimages/pure-ev/etrance-neo/source/etrance-neo660a86873bb55.jpg,1200
PURE EV,PURE EV Epluto 7G,Electric,78,999 - 94,999,https://cdn.bikedekho.com/processedimages/pure-ev/gepluto-7g/source/gepluto-7g660a88c7108c4.jpg,1200
PURE EV,PURE EV eTryst 350,Electric,1.50 Lakh,https://cdn.bikedekho.com/processedimages/pure-ev/etryst-350/640X309/etryst-350628e0ba0f1385.jpg,4000
PURE EV,PURE EV EcoDryft,Electric,1.15 - 1.25 Lakh,https://cdn.bikedekho.com/processedimages/pure-ev/ecodryft/640X309/ecodryft639d43962d7e1.jpg,3000
Komaki,Komaki X One,Electric,36,999 - 59,999,https://cdn.bikedekho.com/processedimages/komaki/xone/source/xone67067b2cdd342.jpg,0
Komaki,Komaki Ranger,Electric,1.30 - 1.35 Lakh,https://cdn.bikedekho.com/upload/modellogo/649ea0874726b.jpg,5000
Komaki,Komaki XR7,Electric,89,999,https://cdn.bikedekho.com/processedimages/komaki/xr7/source/xr7689af894327ed.jpg,3000
Komaki,Komaki XGT CAT 2.0,Electric,74,999 - 1.14 Lakh,https://cdn.bikedekho.com/upload/modellogo/649e7d9991e17.jpg,0
Komaki,Komaki XR1,Electric,29,999,https://cdn.bikedekho.com/processedimages/komaki/xr1/source/xr167cfbbcb52b00.jpg,0
Komaki,Komaki XGT KM,Electric,56,890,https://cdn.bikedekho.com/upload/modellogo/649eaa182c958.jpg,0
Komaki,Komaki Flora,Electric,61,000,https://cdn.bikedekho.com/processedimages/komaki/flora/source/flora65e84ddd28999.jpg,3000
Komaki,Komaki SE,Electric,59,999 - 1.10 Lakh,https://cdn.bikedekho.com/upload/modellogo/649ea62b3f138.jpg,0
Komaki,Komaki X3,Electric,52,999,https://cdn.bikedekho.com/processedimages/komaki/x-3/source/x-367cff95567a59.jpg,3000
Komaki,Komaki Venice,Electric,1.04 - 1.68 Lakh,https://cdn.bikedekho.com/upload/modellogo/649e9f1c7c578.jpg,3000
Komaki,Komaki XGT X5,Electric,1 Lakh,https://cdn.bikedekho.com/upload/modellogo/649ea3874140e.jpg,0
Komaki,Komaki TN-95,Electric,1.19 - 1.40 Lakh,https://cdn.bikedekho.com/upload/modellogo/649ea7d141685.jpg,5000
Komaki,Komaki XGT Classic,Electric,1.09 Lakh,https://cdn.bikedekho.com/upload/modellogo/649e88c3bacdc.jpg,0
Komaki,Komaki XGT VP,Electric,59,999 - 65,999,https://cdn.bikedekho.com/upload/modellogo/649e8bad2105a.jpg,0
Komaki,Komaki XGT X4,Electric,1.02 - 1.24 Lakh,https://cdn.bikedekho.com/upload/modellogo/649e8600df4dc.jpg,0
Komaki,Komaki X2 Vogue,Electric,60,999,https://cdn.bikedekho.com/upload/modellogo/649ea8fe900ca.jpg,0
Komaki,Komaki MX3,Electric,1.15 Lakh,https://cdn.bikedekho.com/upload/modellogo/649ea4a296319.jpg,0
Komaki,Komaki CAT 2.0 NXT,Electric,74,999 - 99,500,https://cdn.bikedekho.com/processedimages/komaki/cat-2-nxt/source/cat-2-nxt66432c8b1de06.jpg,0
Komaki,Komaki DT 3000,Electric,1.12 Lakh,https://cdn.bikedekho.com/upload/modellogo/649e79cb16962.jpg,3000
Komaki,Komaki LY,Electric,63,999 - 84,999,https://cdn.bikedekho.com/upload/modellogo/649e7b9ec399a.jpg,3000
Joy e-bike,Joy e-bike Gen Next Nanu,Electric,53,999 - 64,099,https://cdn.bikedekho.com/processedimages/joye-bike/gen-nxt-nanu-e-scooter/640X309/gen-nxt-nanu-e-scooter64197e4313ccf.jpg,1000
Joy e-bike,Joy e-bike Beast,Electric,2.42 Lakh,https://cdn.bikedekho.com/processedimages/joye-bike/beast/640X309/beast6315caa7b40fc.jpg,5000
Joy e-bike,Joy e-bike Thunderbolt,Electric,2.33 Lakh,https://cdn.bikedekho.com/processedimages/joye-bike/thunderbolt/640X309/thunderbolt6315ccda73896.jpg,5000
Joy e-bike,Joy e-bike Wolf,Electric,54,999 - 65,099,https://cdn.bikedekho.com/processedimages/joye-bike/wlof/640X309/wlof64197e5b6902d.jpg,1000
Joy e-bike,Joy e-bike Gen Next Nanu Plus,Electric,70,099,https://cdn.bikedekho.com/processedimages/joye-bike/gen-nxt-nanu-plus/640X309/gen-nxt-nanu-plus620b32f9da0ca.jpg,1500
Joy e-bike,Joy e-bike Mihos,Electric,1.08 Lakh,https://cdn.bikedekho.com/processedimages/joy-e/mihos/640X309/mihos63bff03610510.jpg,1500
Joy e-bike,Joy e-bike Wolf Plus,Electric,71,099,https://cdn.bikedekho.com/processedimages/joye-bike/wolfplus/640X309/wolfplus620b30dcbe9f1.jpg,1500
Joy e-bike,Joy e-bike Hurricane,Electric,2.33 Lakh,https://cdn.bikedekho.com/processedimages/joye-bike/hurricane/640X309/hurricane6315cc2be6ec0.jpg,5000
Joy e-bike,Joy e-bike Glob,Electric,70,000,https://cdn.bikedekho.com/processedimages/joye-bike/glob/640X309/glob5e999dd3e0805.jpg,250
Moto Guzzi,Moto Guzzi V85 TT,Petrol,15.40 Lakh,https://cdn.bikedekho.com/processedimages/moto-guzzi/v85-tt/640X309/v85-tt615582a1c79b2.jpg,853
ABZO,ABZO VS01,Electric,1.45 Lakh,https://cdn.bikedekho.com/processedimages/abzo/vs01/source/vs0165017539795ea.jpg,6300
ABZO,ABZO Sigilo,Electric,99,900 - 1.37 Lakh,https://cdn.bikedekho.com/processedimages/abzo/sigilo/source/sigilo68305fc92ade4.jpg,0
ADMS,ADMS Mantra,Electric,57,999,https://cdn.bikedekho.com/processedimages/adms/mantra/640X309/mantra6468512630cba.jpg,1200
ADMS,ADMS GTR,Electric,95,000,https://cdn.bikedekho.com/processedimages/adms/gtr/640X309/gtr6468508496c9a.jpg,1000
ADMS,ADMS EVA,Electric,1.35 Lakh,https://cdn.bikedekho.com/processedimages/adms/eva/640X309/eva646850a53e3bc.jpg,2500
ADMS,ADMS Phantom,Electric,1.49 Lakh,https://cdn.bikedekho.com/processedimages/adms/phantom/source/phantom67499f6bdfa2c.jpg,2000
ADMS,ADMS DB,Electric,1.33 Lakh,https://cdn.bikedekho.com/processedimages/adms/db/640X309/db646850b940798.jpg,1200
ADMS,ADMS Alpha,Electric,1.46 - 1.51 Lakh,https://cdn.bikedekho.com/processedimages/adms/adms-alpha/source/adms-alpha68a8319fc1d4b.jpg,2000
ADMS,ADMS TTX,Electric,1.17 Lakh,https://cdn.bikedekho.com/processedimages/adms/ttx/640X309/ttx646850d4aedd0.jpg,250
ADMS,ADMS Marvel,Electric,97,000,https://cdn.bikedekho.com/processedimages/adms/maevel/640X309/maevel6468512ef3df3.jpg,250
Atumobile,Atumobile Atum Version 1.0,Electric,61,500,https://cdn.bikedekho.com/processedimages/atumobile/version-1-0/640X309/version-1-0613987d6b9abe.jpg,250
Atumobile,Atumobile AtumVader,Electric,1.46 - 1.66 Lakh,https://cdn.bikedekho.com/processedimages/atumobile/atum-vadar/source/atum-vadar65d3200e0e0d7.jpg,3000
BSA,BSA Gold Star,Petrol,3.31 - 3.69 Lakh,https://cdn.bikedekho.com/processedimages/bsa/650/source/65066bf45c689570.jpg,652
Brixton Motorcycles,Brixton Crossfire 500,Petrol,4.74 - 5.19 Lakh,https://cdn.bikedekho.com/processedimages/brixton-motorcycles/crossfire-500/source/crossfire-500676400c398cf0.jpg,486
Brixton Motorcycles,Brixton Cromwell 1200,Petrol,7.84 - 9.11 Lakh,https://cdn.bikedekho.com/processedimages/brixton-motorcycles/cromwell-1200/source/cromwell-12006764167c432ce.jpg,1222
CFMoto,CFMoto 300NK,Petrol,2.29 Lakh,https://cdn.bikedekho.com/processedimages/cfmoto/300nk/640X309/300nk603f2e7f40d47.jpg,292
CFMoto,CFMoto 650MT,Petrol,5.29 Lakh,https://cdn.bikedekho.com/processedimages/cfmoto/650mt/640X309/v_650mt-std1561711386.jpg,649
CFMoto,CFMoto 650GT,Petrol,5.59 Lakh,https://cdn.bikedekho.com/processedimages/cfmoto/650gt/640X309/v_650gt-std1561711341.jpg,649
CFMoto,CFMoto 650NK,Petrol,4.29 Lakh,https://cdn.bikedekho.com/processedimages/cfmoto/650nk/640X309/v_650nk-std1551771210.jpg,649
Cyborg,Cyborg  Avant,Electric,94,999,https://cdn.bikedekho.com/processedimages/cyborg/bob-e/640X309/bob-e61efa1d50ce75.jpg,0
Cyborg,Cyborg Armour,Electric,1.85 Lakh,https://cdn.bikedekho.com/processedimages/cyborg/yoda/source/yoda663efc5009f35.jpg,0
GT Force,GT One Plus Pro,Electric,76,999,https://cdn.bikedekho.com/processedimages/gt-force/one-plus-pro/source/one-plus-pro665826a890a02.jpg,0
GT Force,GT Vegas,Electric,57,999,https://cdn.bikedekho.com/processedimages/gt-force/gt-vegas/source/gt-vegas66582aa74f925.jpg,0
GT Force,GT RYD Plus,Electric,68,999,https://cdn.bikedekho.com/processedimages/gt-force/ryd-plus/source/ryd-plus66582dd86167b.jpg,0
GT Force,GT Texa,Electric,1.20 Lakh,https://cdn.bikedekho.com/processedimages/gt-force/texa/source/texa668253c2e69b3.jpg,0
GT Force,GT Drive Pro,Electric,85,999,https://cdn.bikedekho.com/processedimages/gt-force/drive-pro/source/drive-pro66582125dba4a.jpg,0
GoBike,GoBike Electro,Electric,76,109 - 1.10 Lakh,https://cdn.bikedekho.com/processedimages/birla-e-bike/electro/640X309/electro63086aca61d97.jpg,0
GoBike,GoBike Ambition,Electric,73,817 - 1.08 Lakh,https://cdn.bikedekho.com/processedimages/birla-e-bike/ambition/640X309/ambition63086ba0457d3.jpg,0
GoBike,GoBike E-Smart,Electric,71,780 - 1.04 Lakh,https://cdn.bikedekho.com/processedimages/birla-e-bike/e-smart/640X309/e-smart63086a88daca2.jpg,0
GoBike,GoBike V6,Electric,1.72 - 2.28 Lakh,https://cdn.bikedekho.com/processedimages/birla-e-bike/v6/640X309/v663086a284ca5c.jpg,0
GoBike,GoBike A 1-4,Electric,1.60 - 2.28 Lakh,https://cdn.bikedekho.com/processedimages/birla-e-bike/a14/640X309/a1463086752a6451.jpg,0
GoBike,GoBike Spark,Electric,69,182 - 1.01 Lakh,https://cdn.bikedekho.com/processedimages/birla-e-bike/birla-spark/640X309/birla-spark63086b5aab0fe.jpg,0
GoBike,GoBike DMG,Electric,2.37 - 3.05 Lakh,https://cdn.bikedekho.com/processedimages/birla-e-bike/dmg/640X309/dmg630869537e7ff.jpg,0
GoBike,GoBike KN1 Plus,Electric,1.36 Lakh,https://cdn.bikedekho.com/processedimages/birla-e-bike/kn1-plus/source/kn1-plus673af604995d5.jpg,0
GoBike,GoBike DMS,Electric,1.63 - 2.31 Lakh,https://cdn.bikedekho.com/processedimages/birla-e-bike/dms/640X309/dms63086996f32c3.jpg,0
GoBike,GoBike XL,Electric,1.10 Lakh,https://cdn.bikedekho.com/processedimages/birla-e-bike/birla-xl/640X309/birla-xl63086a6326217.jpg,0
GoBike,GoBike Quanto,Electric,69,182 - 1.01 Lakh,https://cdn.bikedekho.com/processedimages/birla-e-bike/quanto/640X309/quanto63086b11449ff.jpg,0
GoBike,GoBike JF,Electric,1.63 - 2.31 Lakh,https://cdn.bikedekho.com/processedimages/birla-e-bike/jf/640X309/jf630869dfe18f7.jpg,0
Hop Electric,Hop Electric LEO,Electric,84,360 - 1.05 Lakh,https://cdn.bikedekho.com/processedimages/hop-electric/leo/source/leo677bd2ab399d9.jpg,2500
Hop Electric,Hop Oxo,Electric,1.28 - 1.61 Lakh,https://cdn.bikedekho.com/processedimages/hop-electric/oxo-100/640X309/oxo-1006316fd63ea45c.jpg,4200
Husqvarna Motorcycles,Husqvarna Vitpilen 250,Petrol,2.13 Lakh,https://cdn.bikedekho.com/processedimages/husqvarna/vitpilen-250/source/vitpilen-25066f29233a67e4.jpg,249
Husqvarna Motorcycles,Husqvarna Svartpilen 401,Petrol,2.82 Lakh,https://cdn.bikedekho.com/processedimages/husqvarna/svartpilen/source/svartpilen66f29540085eb.jpg,398
JHEV,JHEV Delta R3,Electric,1.70 Lakh,https://cdn.bikedekho.com/processedimages/jhev/delta-r3/source/delta-r365e2c22f2a8b6.jpg,3000
JHEV,JHEV Alfa R1,Electric,89,999,https://cdn.bikedekho.com/processedimages/jhev/alfa-r1/source/alfa-r165e2d040a5dd1.jpg,2000
JHEV,JHEV Alfa R5,Electric,1.12 Lakh,https://cdn.bikedekho.com/processedimages/jhev/alfa-r5/source/alfa-r565e2d0e60281e.jpg,2000
JHEV,JHEV Alfa R3,Electric,1.25 Lakh,https://cdn.bikedekho.com/processedimages/jhev/alfa-r3/source/alfa-r365e2d088b1bf1.jpg,3000
JHEV,JHEV Delta V6,Electric,1.52 Lakh,https://cdn.bikedekho.com/processedimages/jhev/delta-v6/source/delta-v665e2c2da8cf78.jpg,3000
JHEV,JHEV Delta E5,Electric,1.46 Lakh,https://cdn.bikedekho.com/processedimages/jhev/delta-e5/source/delta-e565e2c366ebfb4.jpg,3000
JHEV,JHEV Alfa K1,Electric,1.25 Lakh,https://cdn.bikedekho.com/processedimages/jhev/alfa-k1/source/alfa-k165e2cfb021040.jpg,3000
Kabira Mobility,Kabira KM3000 Mark 2,Electric,1.50 - 1.71 Lakh,https://cdn.bikedekho.com/processedimages/kabira-mobility/km-3000/source/km-300068396bfd45817.jpg,5000
Kabira Mobility,Kabira KM4000 Mark 2,Electric,1.51 - 1.70 Lakh,https://cdn.bikedekho.com/processedimages/kabira-mobility/km-4000/source/km-40006839683895aa0.jpg,5000
Kabira Mobility,Kabira Hermes 75,Electric,74,200 - 88,900,https://cdn.bikedekho.com/processedimages/kabira-mobility/hermes-75/source/hermes-756839708bd0535.jpg,2500
Kinetic Green,Kinetic Green E Luna,Electric,69,990 - 82,490,https://cdn.bikedekho.com/processedimages/kinetic/luna-electric/source/luna-electric6638ade192cd0.jpg,2200
Kinetic Green,Kinetic Green Zing,Electric,67,990 - 75,990,https://cdn.bikedekho.com/processedimages/kinetic-green/zing/source/zing665959d5e5a24.jpg,250
Kinetic Green,Kinetic Green Zoom,Electric,71,531 - 78,776,https://cdn.bikedekho.com/processedimages/kinetic-green/zoom/source/zoom66596596a241b.jpg,250
Kinetic Green,Kinetic Green Flex,Electric,1.10 Lakh,https://cdn.bikedekho.com/processedimages/kinetic-green/flex/source/flex66595f768885c.jpg,1200
Kinetic Green,Kinetic Green Zulu,Electric,79,990,https://cdn.bikedekho.com/processedimages/kinetic-green/zulu/source/zulu65a63998a7bef.jpg,2100
Kinetic Green,Kinetic Green E Luna Prime,Electric,82,490,https://cdn.bikedekho.com/processedimages/kinetic-green/e-luna-prime/source/e-luna-prime68d53b9773028.jpg,0
MX Moto,MX Moto M16,Electric,1.98 Lakh,https://cdn.bikedekho.com/processedimages/mx-moto/m16/source/m1665f132b92d4e7.jpg,4000
MX Moto,MX Moto MG Pro,Electric,69,999 - 74,999,https://cdn.bikedekho.com/processedimages/mx-moto/mg-pro/source/mg-pro66054639db366.jpg,0
MX Moto,MX Moto MX9,Electric,1.46 Lakh,https://cdn.bikedekho.com/processedimages/mx-moto/mx9/source/mx9660547969843e.jpg,4000
MX Moto,MX Moto MXV,Electric,84,999 - 94,999,https://cdn.bikedekho.com/processedimages/mx-moto/mxv/source/mxv6605486e31d46.jpg,3000
Maruthisan,Maruthisan Racer,Electric,1.93 Lakh,https://cdn.bikedekho.com/upload/modellogo/64c786a7a1fab.jpg,0
Maruthisan,Maruthisan Beat,Electric,1.70 Lakh,https://cdn.bikedekho.com/upload/modellogo/64c78773b6e11.jpg,0
Maruthisan,Maruthisan MS 3.0,Electric,1.49 - 1.58 Lakh,https://cdn.bikedekho.com/upload/modellogo/64c7888591658.jpg,0
Maruthisan,Maruthisan Dream+,Electric,1.63 Lakh,https://cdn.bikedekho.com/upload/modellogo/64c787df7f0ea.jpg,0
Matter,Matter Aera,Electric,1.83 - 1.94 Lakh,https://cdn.bikedekho.com/processedimages/matter-ev/matter-electric-bike/source/matter-electric-bike689b277be70c0.jpg,11500
Moto Morini,Moto Morini X-Cape,Petrol,5.99 - 6.30 Lakh,https://cdn.bikedekho.com/processedimages/moto-morini/x-cape/640X309/x-cape63465ad28f465.jpg,649
Moto Morini,Moto Morini SEIEMMEZZO 6 ½,Petrol,4.29 Lakh,https://cdn.bikedekho.com/processedimages/moto-morini/seiemmezzo-6/640X309/seiemmezzo-663465a4faa9f6.jpg,649
OPG Mobility,OPG Ferrato Disruptor,Electric,1.55 Lakh,https://cdn.bikedekho.com/processedimages/opg-mobility/opg-ferrato-disruptor/source/opg-ferrato-disruptor689c7f9c0e1e5.jpg,6370
OPG Mobility,OPG Faast F2T,Electric,89,999,https://cdn.bikedekho.com/processedimages/opg-mobility/opg-faast-f2t/source/opg-faast-f2t689c7c49dc06d.jpg,2500
OPG Mobility,OPG Faast F2B,Electric,89,999,https://cdn.bikedekho.com/processedimages/opg-mobility/opg-faast-f2b/source/opg-faast-f2b689d790a17436.jpg,2300
OPG Mobility,OPG Freedum,Electric,49,999 - 69,999,https://cdn.bikedekho.com/processedimages/opg-mobility/opg-freedum/source/opg-freedum689c8481627b7.jpg,250
OPG Mobility,OPG Motofaast,Electric,1.34 Lakh,https://cdn.bikedekho.com/processedimages/opg-mobility/opg-motofaast/source/opg-motofaast689c7a821aa7d.jpg,2300
OPG Mobility,OPG Faast F2F,Electric,79,999,https://cdn.bikedekho.com/processedimages/opg-mobility/opg-faast-f2f/source/opg-faast-f2f689d71ecb3268.jpg,1300
OPG Mobility,OPG Faast F4,Electric,1.10 Lakh,https://cdn.bikedekho.com/processedimages/opg-mobility/opg-faast-f4/source/opg-faast-f4689dacd581d0d.jpg,2500
OPG Mobility,OPG Faast F3,Electric,1.05 Lakh,https://cdn.bikedekho.com/processedimages/opg-mobility/opg-faast-f3/source/opg-faast-f3689dadcab5a93.jpg,2500
OPG Mobility,OPG Defy 22,Electric,99,999,https://cdn.bikedekho.com/processedimages/opg-mobility/defy-22/source/defy-22689d7588d46eb.jpg,2300
Odysse Electric,Odysse Electric V2,Electric,77,250 - 1 Lakh,https://cdn.bikedekho.com/processedimages/odysse-electric/v2/640X309/v26284e5d5cc1ee.jpg,250
Odysse Electric,Odysse Racer Neo,Electric,52,000 - 63,000,https://cdn.bikedekho.com/processedimages/odysse-electric/racer-neo/source/racer-neo686babc5e1089.jpg,0
Odysse Electric,Odysse Electric Hawk,Electric,99,400 - 1.18 Lakh,https://cdn.bikedekho.com/processedimages/odysse-electric/odysse-hawk/640X309/odysse-hawk6045c23b3be14.jpg,1800
Odysse Electric,Odysse Electric Trot,Electric,99,999,https://cdn.bikedekho.com/processedimages/odysse-electric/trot/source/trot6556e3b57113b.jpg,250
Odysse Electric,Odysse Electric Evoqis,Electric,1.18 - 1.71 Lakh,https://cdn.bikedekho.com/processedimages/odysse-electric/evoqis/640X309/evoqis62de3060a3594.jpg,30000
Odysse Electric,Odysse Electric VADER,Electric,1.44 Lakh,https://cdn.bikedekho.com/processedimages/odysse-electric/vader/640X309/vader6426a0d49039e.jpg,0
Odysse Electric,Odysse Snap,Electric,79,999,https://cdn.bikedekho.com/processedimages/odysse-electric/snap/source/snap66d693a7550e9.jpg,1200
Odysse Electric,Odysse Electric E2Go,Electric,71,100 - 94,100,https://cdn.bikedekho.com/processedimages/odysse-electric/e2go/640X309/e2go5ffeab73d8e2b.jpg,250
Okaya Electric,Okaya Ferrato Disruptor,Electric,1.55 Lakh,https://cdn.bikedekho.com/processedimages/okaya/ferrato-disruptor/source/ferrato-disruptor6633863b129d6.jpg,6370
Okaya Electric,Okaya Freedum,Electric,69,999,https://cdn.bikedekho.com/processedimages/okaya/freedum/640X309/freedum63329c85002c0.jpg,250
Okaya Electric,Okaya Faast F2B,Electric,89,999,https://cdn.bikedekho.com/processedimages/okaya/faast-f2b/640X309/faast-f2b633a86247c32c.jpg,2300
Okaya Electric,Okaya Motofaast,Electric,1.34 Lakh,https://cdn.bikedekho.com/processedimages/okaya/motofaast/source/motofaast65d31a5ed910a.jpg,2300
Okaya Electric,Okaya Faast F2T,Electric,89,999,https://cdn.bikedekho.com/processedimages/okaya/faast-f2t/640X309/faast-f2t63847514d8538.jpg,2500
Okaya Electric,Okaya Faast,Electric,1.05 - 1.10 Lakh,https://cdn.bikedekho.com/processedimages/okaya/faast/640X309/faast63f30b088ce9a.jpg,2500
Okaya Electric,Okaya Faast F2F,Electric,79,999,https://cdn.bikedekho.com/processedimages/okaya/faast-f2f/640X309/faast-f2f63f49302350aa.jpg,1300
One Electric Motorcycles,One Electric Kridn,Electric,1.35 Lakh,https://cdn.bikedekho.com/processedimages/one-electric-motorcycles/kridn/640X309/kridn60e2a2e487925.jpg,5000
Orxa Energies,Orxa Mantis,Electric,3.60 Lakh,https://cdn.bikedekho.com/processedimages/orxa-energies/mantis/source/mantis655d998774a88.jpg,20500
Power EV,Power EV P-Sport,Electric,1.45 - 1.75 Lakh,https://cdn.bikedekho.com/processedimages/power-ev/p-sport/source/p-sport65c5bb011ebf6.jpg,3000
QJ Motor,QJ Motor SRK 400,Petrol,3.89 Lakh,https://cdn.bikedekho.com/processedimages/qj-motor/srk-400/640X309/srk-400637749542473e.jpg,400
QJ Motor,QJ Motor SRC 250,Petrol,1.37 Lakh,https://cdn.bikedekho.com/processedimages/qj-motor/src-250/source/src-2506757ebbfb547b.jpg,249
QJ Motor,QJ Motor SRV 300,Petrol,2.97 Lakh,https://cdn.bikedekho.com/processedimages/qj-motor/srv-300/640X309/srv-3006377497503565.jpg,296
QJ Motor,QJ Motor SRC 500,Petrol,2.10 Lakh,https://cdn.bikedekho.com/processedimages/qj-motor/src-500/640X309/src-5006377499385efb.jpg,480
Raptee Motors,Raptee T 30,Electric,2.39 Lakh,https://cdn.bikedekho.com/processedimages/raptee-motors/raptee-electric-bike/source/raptee-electric-bike670d06dee1aa9.jpg,22000
Rowwet,Rowwet Rame,Electric,1.15 Lakh,https://cdn.bikedekho.com/processedimages/rowwet/rame/640X309/rame62e8de603f0db.jpg,2000
Rowwet,Rowwet Vegatron,Electric,1.25 Lakh,https://cdn.bikedekho.com/processedimages/rowwet/vegatron/640X309/vegatron62e8dec41f385.jpg,2000
Rowwet,Rowwet Eleq,Electric,1.16 Lakh,https://cdn.bikedekho.com/processedimages/rowwet/eleq/640X309/eleq62e8de84df03f.jpg,2000
Rowwet,Rowwet Trono,Electric,1.81 Lakh,https://cdn.bikedekho.com/processedimages/rowwet/trono/640X309/trono62e8deff69d6c.jpg,3000
Rowwet,Rowwet Zepop,Electric,61,770 - 78,500,https://cdn.bikedekho.com/processedimages/rowwet/zepop/640X309/zepop62e8df315b7d4.jpg,2000
SVITCH BIKE,SVITCH XE+,Electric,96,950,https://cdn.bikedekho.com/processedimages/svitch-bike/xe-plus/640X309/xe-plus60c743f6bda22.jpg,250
SVITCH BIKE,SVITCH CSR 762,Electric,1.90 Lakh,https://cdn.bikedekho.com/processedimages/svitch-bike/csr-762/source/csr-76265a0b16f805fa.jpg,3000
SVITCH BIKE,SVITCH XE,Electric,82,250 - 96,950,https://cdn.bikedekho.com/processedimages/svitch-bike/xe/640X309/xe63abe3a819774.jpg,250
SVITCH BIKE,SVITCH MXE,Electric,66,500,https://cdn.bikedekho.com/processedimages/svitch-bike/mxe/640X309/mxe60c746feca390.jpg,250
Seeka,Seeka SSeagun,Electric,1.52 Lakh,https://cdn.bikedekho.com/processedimages/seeka/sseagun/source/sseagun65fc075432f01.jpg,4000
Seeka,Seeka SFlash250,Electric,71,911,https://cdn.bikedekho.com/processedimages/seeka/sflash250/source/sflash25065fc04ba9b19b.jpg,250
Seeka,Seeka Smak,Electric,99,911 - 1.19 Lakh,https://cdn.bikedekho.com/processedimages/seeka/smak/source/smak65fc03930bb5e.jpg,2000
Seeka,Seeka Vatsal250,Electric,72,910,https://cdn.bikedekho.com/processedimages/seeka/vatsal250/source/vatsal25065fc046883924.jpg,250
Seeka,Seeka SBolt,Electric,1.69 Lakh,https://cdn.bikedekho.com/processedimages/seeka/sbolt/source/sbolt65fc01b52c61c.jpg,3000
Srivaru Motors,Srivaru Prana 2.0,Electric,2.55 - 3.20 Lakh,https://cdn.bikedekho.com/processedimages/srivaru-motors/prana/source/prana66b323784d561.jpg,10000
Tunwal,Tunwal Strom Advance 2,Electric,1.49 Lakh,https://cdn.bikedekho.com/processedimages/tunwal/storm-zx-advance-2/640X309/storm-zx-advance-2616fce894d2fb.jpg,250
Tunwal,Tunwal Mini Sports 63,Electric,49,990,https://cdn.bikedekho.com/processedimages/tunwal/sport-63-48v/640X309/sport-63-48v61711e81da80c.jpg,250
Tunwal,Tunwal Mini Lithino,Electric,54,990,https://cdn.bikedekho.com/processedimages/tunwal/mini-lithino-48v/640X309/mini-lithino-48v61711d6d69b22.jpg,250
